@relation donem_ornek

@attribute DonemTipi {Gunluk,Aylik,Yillik}
@attribute Ay {Ocak,Subat,Mart,Nisan,Mayis,Haziran,Temmuz,Agustos,Eylul,Ekim,Kasim,Aralik}
@attribute Yas numeric
@attribute Class {A,B,C}

@data
Yillik,Ekim,30,C
Yillik,Kasim,64,C
Yillik,Nisan,23,C
Gunluk,Ocak,53,C
Gunluk,Ocak,21,A
Aylik,Ekim,34,B
Yillik,Kasim,58,C
Aylik,Haziran,66,C
Yillik,Nisan,36,C
Aylik,Eylul,33,B
Yillik,Ocak,25,C
Yillik,Nisan,42,C
Yillik,Eylul,56,C
Yillik,Nisan,42,C
Gunluk,Temmuz,54,C
Yillik,Mart,28,C
Gunluk,Kasim,58,C
Gunluk,Eylul,21,A
Gunluk,Ocak,49,C
Gunluk,Mayis,57,C
Gunluk,Eylul,21,A
Aylik,Temmuz,65,C
Gunluk,Mart,22,A
Gunluk,Ekim,66,C
Aylik,Eylul,20,C
Gunluk,Nisan,64,C
Yillik,Nisan,64,C
Aylik,Kasim,54,C
Gunluk,Aralik,55,C
Aylik,Aralik,29,C
Aylik,Haziran,24,C
Aylik,Mart,24,C
Gunluk,Nisan,40,C
Yillik,Nisan,50,C
Yillik,Eylul,53,C
Gunluk,Temmuz,56,C
Gunluk,Mayis,54,C
Aylik,Subat,60,C
Gunluk,Agustos,34,C
Gunluk,Agustos,37,C
Aylik,Ocak,18,C
Aylik,Ekim,24,C
Aylik,Kasim,40,B
Gunluk,Agustos,54,C
Gunluk,Subat,43,C
Gunluk,Ekim,44,C
Yillik,Temmuz,54,C
Yillik,Subat,60,C
Aylik,Subat,22,C
Yillik,Agustos,37,C
Gunluk,Agustos,27,A
Aylik,Mart,56,C
Yillik,Ekim,20,C
Yillik,Haziran,64,C
Aylik,Temmuz,59,C
Aylik,Ekim,25,C
Yillik,Subat,55,C
Gunluk,Mart,33,C
Aylik,Mayis,56,C
Aylik,Haziran,67,C
Aylik,Ocak,47,B
Yillik,Agustos,43,C
Aylik,Kasim,39,B
Aylik,Temmuz,51,C
Yillik,Agustos,26,C
Aylik,Nisan,35,B
Gunluk,Ocak,67,C
Yillik,Aralik,25,C
Gunluk,Agustos,55,C
Gunluk,Ekim,21,A
Yillik,Mart,41,C
Yillik,Eylul,55,C
Yillik,Aralik,49,C
Aylik,Ekim,30,B
Gunluk,Subat,56,C
Gunluk,Mayis,34,C
Yillik,Subat,25,C
Yillik,Kasim,49,C
Aylik,Ocak,33,B
Aylik,Haziran,46,B
Aylik,Ekim,28,C
Aylik,Agustos,51,C
Yillik,Kasim,66,C
Aylik,Mayis,50,C
Yillik,Subat,34,C
Yillik,Haziran,39,C
Yillik,Mayis,42,C
Gunluk,Ocak,36,C
Gunluk,Mayis,48,C
Aylik,Haziran,66,C
Gunluk,Agustos,29,A
Aylik,Ocak,62,C
Gunluk,Haziran,27,A
Aylik,Nisan,40,B
Gunluk,Eylul,31,C
Gunluk,Haziran,24,A
Gunluk,Haziran,39,C
Gunluk,Aralik,44,C
Yillik,Ekim,37,C
Yillik,Haziran,29,C
Aylik,Ekim,43,B
Yillik,Mayis,41,C
Gunluk,Subat,36,C
Gunluk,Mart,31,C
Aylik,Mart,64,C
Aylik,Nisan,46,B
Aylik,Haziran,45,B
Yillik,Aralik,24,C
Aylik,Aralik,37,B
Aylik,Ekim,63,C
Yillik,Ekim,19,C
Aylik,Mart,55,C
Gunluk,Eylul,40,C
Yillik,Haziran,66,C
Yillik,Eylul,54,C
Gunluk,Kasim,32,C
Yillik,Ekim,29,C
Yillik,Ekim,47,C
Aylik,Aralik,66,C
Gunluk,Eylul,43,C
Aylik,Nisan,37,B
Yillik,Haziran,56,C
Gunluk,Mart,41,C
Aylik,Kasim,54,C
Aylik,Nisan,39,B
Aylik,Eylul,36,B
Gunluk,Nisan,48,C
Yillik,Nisan,20,C
Aylik,Ekim,60,C
Aylik,Temmuz,34,B
Gunluk,Ocak,38,C
Gunluk,Mart,62,C
Gunluk,Agustos,30,C
Gunluk,Mart,51,C
Gunluk,Nisan,45,C
Gunluk,Mart,27,A
Gunluk,Agustos,65,C
Yillik,Mayis,53,C
Yillik,Haziran,63,C
Aylik,Agustos,44,B
Yillik,Mayis,26,C
Aylik,Temmuz,32,B
Yillik,Agustos,27,C
Yillik,Eylul,26,C
Gunluk,Eylul,64,C
Yillik,Ekim,18,C
Gunluk,Agustos,32,C
Yillik,Haziran,21,C
Aylik,Agustos,47,B
Yillik,Nisan,26,C
Aylik,Nisan,24,C
Yillik,Mayis,65,C
Yillik,Ocak,45,C
Yillik,Mart,49,C
Yillik,Agustos,20,C
Aylik,Nisan,22,C
Yillik,Mart,23,C
Aylik,Eylul,66,C
Aylik,Subat,19,C
Yillik,Mayis,56,C
Yillik,Agustos,41,C
Yillik,Haziran,54,C
Aylik,Haziran,44,B
Aylik,Kasim,39,B
Yillik,Ocak,30,C
Aylik,Agustos,65,C
Gunluk,Haziran,55,C
Yillik,Mayis,23,C
Gunluk,Mayis,51,C
Gunluk,Agustos,61,C
Aylik,Temmuz,31,B
Aylik,Ekim,48,B
Gunluk,Aralik,48,C
Yillik,Subat,64,C
Aylik,Ekim,52,C
Yillik,Nisan,67,C
Gunluk,Eylul,29,A
Gunluk,Aralik,26,A
Gunluk,Haziran,40,C
Gunluk,Eylul,37,C
Yillik,Agustos,22,C
Yillik,Nisan,59,C
Yillik,Haziran,28,C
Gunluk,Agustos,31,C
Gunluk,Mayis,66,C
Yillik,Agustos,26,C
Yillik,Nisan,43,C
Gunluk,Eylul,35,C
Aylik,Haziran,57,C
Gunluk,Haziran,48,C
Gunluk,Mayis,61,C
Yillik,Ocak,48,C
Aylik,Nisan,56,C
Gunluk,Ocak,47,C
Yillik,Ocak,63,C
Gunluk,Eylul,20,A
Yillik,Haziran,29,C
Aylik,Agustos,56,C
Aylik,Haziran,19,C
Yillik,Eylul,48,C
Aylik,Aralik,55,C
Yillik,Subat,50,C
Gunluk,Mayis,26,A
Aylik,Nisan,42,B
Aylik,Ekim,53,C
Gunluk,Agustos,39,C
Gunluk,Ocak,36,C
Aylik,Nisan,40,B
Aylik,Agustos,20,C
Aylik,Temmuz,45,B
Aylik,Agustos,52,C
Yillik,Ocak,30,C
Aylik,Ocak,48,B
Yillik,Nisan,28,C
Yillik,Mayis,61,C
Aylik,Mart,39,B
Gunluk,Mayis,55,C
Gunluk,Subat,57,C
Gunluk,Kasim,46,C
Gunluk,Ocak,52,C
Yillik,Ocak,61,C
Gunluk,Kasim,35,C
Yillik,Agustos,43,C
Yillik,Aralik,35,C
Yillik,Haziran,65,C
Gunluk,Nisan,28,A
Aylik,Mayis,30,B
Yillik,Mayis,58,C
Aylik,Mart,52,C
Gunluk,Kasim,56,C
Yillik,Ekim,41,C
Yillik,Kasim,20,C
Aylik,Mart,31,B
Aylik,Mart,63,C
Yillik,Aralik,67,C
Aylik,Ocak,63,C
Gunluk,Ekim,41,C
Yillik,Kasim,50,C
Yillik,Mart,34,C
Gunluk,Aralik,52,C
Gunluk,Agustos,47,C
Gunluk,Agustos,52,C
Aylik,Haziran,57,C
Gunluk,Ocak,24,A
Aylik,Aralik,36,B
Yillik,Eylul,48,C
Gunluk,Mayis,24,A
Yillik,Kasim,30,C
Yillik,Nisan,40,C
Aylik,Agustos,61,C
Yillik,Eylul,55,C
Gunluk,Agustos,25,A
Yillik,Eylul,59,C
Aylik,Aralik,41,B
Gunluk,Temmuz,59,C
Aylik,Mayis,57,C
Yillik,Mart,33,C
Gunluk,Ekim,62,C
Gunluk,Nisan,33,C
Aylik,Aralik,50,C
Yillik,Temmuz,33,C
Yillik,Subat,24,C
Yillik,Subat,62,C
Yillik,Mart,25,C
Yillik,Nisan,36,C
Gunluk,Subat,49,C
Aylik,Kasim,38,B
Aylik,Haziran,27,C
Yillik,Ocak,42,C
Gunluk,Eylul,39,C
Yillik,Temmuz,20,C
Yillik,Subat,37,C
Aylik,Aralik,22,C
Gunluk,Subat,56,C
Gunluk,Nisan,51,C
Aylik,Eylul,41,B
Gunluk,Aralik,60,C
Gunluk,Aralik,21,A
Aylik,Subat,32,B
Yillik,Ekim,62,C
Yillik,Mayis,46,C
Aylik,Nisan,49,B
Aylik,Mayis,59,C
Aylik,Mart,66,C
Gunluk,Haziran,61,C
Gunluk,Ekim,26,A
Yillik,Mart,49,C
Aylik,Subat,60,C
Aylik,Mayis,47,B
Yillik,Agustos,49,C
Yillik,Agustos,18,C
Gunluk,Ocak,34,C
Aylik,Haziran,46,B
Yillik,Temmuz,39,C
Aylik,Agustos,47,B
Yillik,Aralik,19,C
Yillik,Ocak,28,C
Gunluk,Nisan,19,A
Aylik,Aralik,48,B
Yillik,Mayis,25,C
Aylik,Subat,19,C
Yillik,Ocak,53,C
Gunluk,Mayis,29,A
Yillik,Mayis,40,C
Aylik,Mart,51,C
Aylik,Ekim,18,C
Yillik,Mayis,48,C
Yillik,Haziran,25,C
Yillik,Subat,38,C
Gunluk,Aralik,32,C
Yillik,Ocak,42,C
Gunluk,Mayis,27,A
Gunluk,Ekim,28,A
Aylik,Agustos,52,C
Gunluk,Aralik,46,C
Yillik,Eylul,61,C
Yillik,Kasim,38,C
Yillik,Kasim,25,C
Yillik,Mart,63,C
Gunluk,Ocak,30,C
Aylik,Eylul,57,C
Gunluk,Ocak,60,C
Yillik,Ocak,55,C
Gunluk,Nisan,18,A
Aylik,Mayis,31,B
Gunluk,Aralik,39,C
Gunluk,Subat,57,C
Yillik,Nisan,18,C
Gunluk,Nisan,43,C
Aylik,Eylul,27,C
Aylik,Ocak,49,B
Gunluk,Subat,56,C
Aylik,Subat,48,B
Gunluk,Mart,60,C
Aylik,Ocak,39,B
Aylik,Agustos,45,B
Gunluk,Mart,21,A
Yillik,Agustos,47,C
Yillik,Haziran,59,C
Aylik,Kasim,27,C
Yillik,Subat,22,C
Gunluk,Eylul,63,C
Gunluk,Ocak,26,A
Aylik,Aralik,56,C
Gunluk,Mayis,64,C
Gunluk,Agustos,47,C
Yillik,Ekim,53,C
Yillik,Temmuz,67,C
Gunluk,Aralik,34,C
Yillik,Eylul,34,C
Aylik,Mart,54,C
Gunluk,Aralik,22,A
Gunluk,Mart,61,C
Aylik,Ekim,61,C
Aylik,Eylul,43,B
Aylik,Ekim,65,C
Yillik,Agustos,34,C
Yillik,Agustos,46,C
Aylik,Temmuz,43,B
Aylik,Eylul,38,B
Yillik,Agustos,45,C
Aylik,Agustos,38,B
Gunluk,Temmuz,38,C
Aylik,Nisan,48,B
Aylik,Nisan,51,C
Aylik,Kasim,27,C
Gunluk,Agustos,54,C
Yillik,Aralik,50,C
Gunluk,Kasim,23,A
Aylik,Mart,62,C
Aylik,Temmuz,54,C
Gunluk,Mayis,27,A
Yillik,Subat,64,C
Gunluk,Kasim,54,C
Gunluk,Haziran,42,C
Gunluk,Mart,65,C
Aylik,Nisan,31,B
Gunluk,Mayis,19,A
Yillik,Kasim,50,C
Gunluk,Aralik,30,C
Gunluk,Mart,49,C
Aylik,Haziran,30,B
Aylik,Temmuz,42,B
Yillik,Ocak,23,C
Yillik,Nisan,48,C
Gunluk,Temmuz,49,C
Aylik,Subat,24,C
Gunluk,Mart,18,A
Aylik,Haziran,46,B
Gunluk,Mart,56,C
Yillik,Nisan,43,C
Aylik,Ocak,60,C
Gunluk,Agustos,62,C
Gunluk,Subat,22,A
Gunluk,Mayis,47,C
Aylik,Kasim,53,C
Yillik,Mayis,36,C
Yillik,Haziran,48,C
Gunluk,Ocak,58,C
Yillik,Ocak,44,C
Yillik,Kasim,19,C
Gunluk,Aralik,36,C
Yillik,Aralik,33,C
Aylik,Mart,54,C
Yillik,Mayis,31,C
Aylik,Ekim,65,C
Gunluk,Ocak,45,C
Aylik,Haziran,41,B
Yillik,Haziran,22,C
Yillik,Kasim,51,C
Gunluk,Kasim,55,C
Aylik,Eylul,45,B
Gunluk,Mayis,34,C
Yillik,Aralik,58,C
Aylik,Nisan,52,C
Gunluk,Eylul,31,C
Yillik,Ekim,56,C
Yillik,Kasim,36,C
Aylik,Mayis,38,B
Aylik,Ocak,19,C
Aylik,Agustos,40,B
Yillik,Haziran,41,C
Yillik,Mart,21,C
Aylik,Subat,18,C
Aylik,Subat,29,C
Gunluk,Kasim,59,C
Yillik,Ocak,42,C
Yillik,Aralik,62,C
Gunluk,Ocak,20,A
Yillik,Haziran,58,C
Yillik,Ocak,26,C
Gunluk,Agustos,21,A
Aylik,Kasim,25,C
Yillik,Kasim,46,C
Yillik,Agustos,52,C
Aylik,Eylul,53,C
Gunluk,Ocak,59,C
Gunluk,Haziran,58,C
Aylik,Mayis,22,C
Aylik,Aralik,21,C
Yillik,Kasim,34,C
Yillik,Subat,26,C
Gunluk,Mayis,33,C
Aylik,Ocak,57,C
Aylik,Nisan,38,B
Aylik,Haziran,48,B
Yillik,Eylul,46,C
Gunluk,Aralik,49,C
Aylik,Haziran,33,B
Aylik,Temmuz,65,C
Aylik,Subat,42,B
Yillik,Haziran,21,C
Yillik,Mayis,28,C
Gunluk,Temmuz,65,C
Aylik,Ekim,22,C
Aylik,Eylul,28,C
Yillik,Mayis,34,C
Aylik,Ekim,44,B
Gunluk,Mayis,52,C
Yillik,Ekim,64,C
Gunluk,Subat,67,C
Aylik,Eylul,28,C
Gunluk,Subat,65,C
Yillik,Kasim,52,C
Aylik,Temmuz,46,B
Yillik,Temmuz,55,C
Yillik,Ocak,20,C
Aylik,Agustos,20,C
Gunluk,Haziran,48,C
Gunluk,Agustos,65,C
Aylik,Subat,18,C
Gunluk,Temmuz,63,C
Yillik,Ekim,26,C
Gunluk,Eylul,47,C
Yillik,Haziran,61,C
Yillik,Aralik,40,C
Gunluk,Aralik,21,A
Aylik,Mayis,46,B
Yillik,Haziran,57,C
Yillik,Haziran,39,C
Yillik,Eylul,53,C
Aylik,Temmuz,59,C
Aylik,Eylul,54,C
Gunluk,Haziran,35,C
Gunluk,Subat,53,C
Yillik,Agustos,40,C
Yillik,Eylul,37,C
Yillik,Haziran,23,C
Aylik,Mayis,58,C
Aylik,Nisan,45,B
Gunluk,Ekim,41,C
Yillik,Ekim,33,C
Yillik,Mart,58,C
Gunluk,Ocak,44,C
Aylik,Subat,51,C
Yillik,Subat,45,C
Yillik,Haziran,66,C
Yillik,Ocak,54,C
Aylik,Eylul,54,C
Yillik,Mart,46,C
Yillik,Eylul,56,C
Yillik,Kasim,28,C
Gunluk,Nisan,34,C
Yillik,Ekim,47,C
Yillik,Mayis,34,C
Aylik,Eylul,56,C
Aylik,Ekim,57,C
Gunluk,Temmuz,36,C
Aylik,Aralik,32,B
Yillik,Mart,32,C
Aylik,Aralik,36,B
Aylik,Temmuz,21,C
Yillik,Eylul,45,C
Gunluk,Haziran,41,C
Aylik,Ocak,24,C
Gunluk,Agustos,53,C
Yillik,Haziran,52,C
Yillik,Aralik,58,C
Gunluk,Ekim,55,C
Aylik,Eylul,41,B
Gunluk,Eylul,20,A
Aylik,Eylul,64,C
Gunluk,Aralik,37,C
Aylik,Subat,30,B
Aylik,Haziran,20,C
Gunluk,Nisan,40,C
Yillik,Mayis,47,C
Yillik,Kasim,58,C
Gunluk,Haziran,62,C
Aylik,Mayis,38,B
Yillik,Mayis,41,C
Gunluk,Mart,49,C
Gunluk,Haziran,21,A
Yillik,Ekim,27,C
Yillik,Agustos,28,C
Gunluk,Nisan,39,C
Aylik,Mart,49,B
Gunluk,Eylul,44,C
Gunluk,Ocak,41,C
Yillik,Ocak,32,C
Aylik,Eylul,35,B
Yillik,Mayis,49,C
Yillik,Subat,33,C
Aylik,Kasim,52,C
Aylik,Aralik,65,C
Aylik,Mayis,62,C
Yillik,Aralik,33,C
Gunluk,Aralik,67,C
Gunluk,Ekim,65,C
Aylik,Kasim,35,B
Gunluk,Mart,25,A
Yillik,Subat,30,C
Aylik,Temmuz,29,C
Yillik,Agustos,46,C
Gunluk,Haziran,34,C
Gunluk,Eylul,44,C
Aylik,Aralik,43,B
Aylik,Eylul,28,C
Aylik,Mayis,34,B
Yillik,Eylul,61,C
Gunluk,Ekim,31,C
Aylik,Kasim,39,B
Gunluk,Aralik,23,A
Aylik,Temmuz,40,B
Aylik,Agustos,31,B
Gunluk,Aralik,35,C
Gunluk,Eylul,26,A
Yillik,Haziran,18,C
Aylik,Nisan,63,C
Yillik,Haziran,45,C
Aylik,Subat,25,C
Aylik,Haziran,57,C
Aylik,Kasim,55,C
Yillik,Agustos,66,C
Gunluk,Aralik,47,C
Gunluk,Haziran,46,C
Aylik,Agustos,50,C
Aylik,Aralik,31,B
Gunluk,Nisan,49,C
Gunluk,Temmuz,26,A
Aylik,Ocak,43,B
Yillik,Eylul,42,C
Yillik,Mart,51,C
Aylik,Ocak,19,C
Gunluk,Ekim,20,A
Aylik,Haziran,40,B
Aylik,Haziran,55,C
Gunluk,Ocak,31,C
Gunluk,Agustos,55,C
Aylik,Mayis,22,C
Gunluk,Agustos,40,C
Aylik,Agustos,38,B
Gunluk,Haziran,55,C
Aylik,Subat,32,B
Gunluk,Agustos,35,C
Gunluk,Aralik,64,C
Aylik,Aralik,51,C
Yillik,Haziran,50,C
Gunluk,Kasim,41,C
Gunluk,Mayis,20,A
Aylik,Aralik,20,C
Aylik,Aralik,20,C
Aylik,Ekim,49,B
Yillik,Temmuz,63,C
Aylik,Nisan,34,B
Aylik,Mart,50,C
Yillik,Ekim,21,C
Gunluk,Mart,24,A
Yillik,Kasim,53,C
Gunluk,Haziran,55,C
Yillik,Ocak,38,C
Gunluk,Agustos,57,C
Gunluk,Agustos,21,A
Gunluk,Ekim,20,A
Gunluk,Ekim,37,C
Yillik,Mayis,47,C
Gunluk,Ekim,65,C
Yillik,Mart,19,C
Aylik,Haziran,44,B
Yillik,Ekim,31,C
Gunluk,Subat,41,C
Aylik,Haziran,39,B
Gunluk,Ocak,58,C
Yillik,Mart,38,C
Aylik,Haziran,59,C
Aylik,Haziran,27,C
Yillik,Temmuz,58,C
Aylik,Mayis,24,C
Yillik,Mayis,57,C
Yillik,Mayis,55,C
Yillik,Subat,60,C
Yillik,Mart,49,C
Aylik,Temmuz,51,C
Yillik,Ekim,37,C
Aylik,Eylul,19,C
Gunluk,Aralik,61,C
Aylik,Temmuz,41,B
Yillik,Haziran,30,C
Yillik,Eylul,40,C
Gunluk,Agustos,50,C
Yillik,Mart,59,C
Aylik,Nisan,45,B
Aylik,Eylul,19,C
Yillik,Agustos,46,C
Gunluk,Mart,39,C
Gunluk,Haziran,47,C
Aylik,Ocak,32,B
Aylik,Agustos,38,B
Gunluk,Kasim,63,C
Aylik,Subat,38,B
Gunluk,Temmuz,67,C
Gunluk,Nisan,29,A
Gunluk,Aralik,55,C
Yillik,Haziran,28,C
Gunluk,Aralik,19,A
Aylik,Nisan,22,C
Gunluk,Kasim,22,A
Yillik,Agustos,54,C
Aylik,Haziran,26,C
Aylik,Haziran,51,C
Gunluk,Temmuz,51,C
Aylik,Haziran,24,C
Gunluk,Temmuz,64,C
Aylik,Ocak,53,C
Gunluk,Mayis,33,C
Yillik,Subat,25,C
Gunluk,Mart,61,C
Gunluk,Kasim,56,C
Aylik,Ekim,49,B
Aylik,Mayis,28,C
Yillik,Agustos,36,C
Aylik,Temmuz,44,B
Gunluk,Haziran,30,C
Aylik,Subat,20,C
Yillik,Ekim,62,C
Gunluk,Subat,62,C
Aylik,Mayis,67,C
Gunluk,Haziran,44,C
Aylik,Temmuz,18,C
Yillik,Aralik,34,C
Gunluk,Eylul,41,C
Yillik,Agustos,63,C
Aylik,Nisan,37,B
Gunluk,Aralik,48,C
Aylik,Mart,35,B
Gunluk,Mart,61,C
Aylik,Ekim,18,C
Gunluk,Mayis,21,A
Gunluk,Mart,61,C
Yillik,Aralik,46,C
Gunluk,Agustos,67,C
Gunluk,Mart,27,A
Aylik,Agustos,37,B
Gunluk,Temmuz,33,C
Aylik,Ocak,48,B
Yillik,Kasim,18,C
Gunluk,Haziran,64,C
Aylik,Mayis,43,B
Yillik,Aralik,66,C
Aylik,Kasim,40,B
Gunluk,Eylul,18,A
Gunluk,Agustos,50,C
Aylik,Kasim,34,B
Yillik,Eylul,49,C
Yillik,Haziran,43,C
Yillik,Kasim,65,C
Yillik,Ekim,51,C
Gunluk,Haziran,59,C
Gunluk,Haziran,39,C
Yillik,Mayis,19,C
Yillik,Aralik,47,C
Gunluk,Mart,24,A
Gunluk,Aralik,60,C
Aylik,Mayis,28,C
Gunluk,Kasim,52,C
Yillik,Subat,34,C
Yillik,Ocak,67,C
Gunluk,Kasim,28,A
Aylik,Ekim,29,C
Gunluk,Temmuz,18,A
Gunluk,Kasim,43,C
Gunluk,Subat,27,A
Aylik,Kasim,27,C
Aylik,Ekim,62,C
Yillik,Mayis,47,C
Gunluk,Haziran,27,A
Yillik,Eylul,52,C
Gunluk,Eylul,22,A
Gunluk,Subat,53,C
Aylik,Subat,54,C
Aylik,Mart,58,C
Yillik,Ocak,67,C
Aylik,Mayis,40,B
Yillik,Agustos,26,C
Yillik,Kasim,23,C
Gunluk,Temmuz,58,C
Yillik,Mayis,48,C
Aylik,Aralik,19,C
Aylik,Subat,30,B
Gunluk,Eylul,48,C
Yillik,Kasim,31,C
Aylik,Temmuz,63,C
Aylik,Ocak,21,C
Aylik,Kasim,37,B
Yillik,Aralik,59,C
Aylik,Aralik,20,C
Yillik,Subat,54,C
Gunluk,Nisan,30,C
Gunluk,Haziran,43,C
Aylik,Mayis,53,C
Gunluk,Aralik,61,C
Gunluk,Mart,45,C
Yillik,Mart,65,C
Yillik,Ocak,19,C
Aylik,Ocak,32,B
Aylik,Nisan,50,C
Yillik,Eylul,28,C
Aylik,Haziran,36,B
Aylik,Mayis,45,B
Gunluk,Ekim,64,C
Yillik,Ocak,57,C
Aylik,Kasim,20,C
Aylik,Ocak,58,C
Gunluk,Mart,60,C
Gunluk,Haziran,48,C
Gunluk,Nisan,45,C
Yillik,Mart,45,C
Gunluk,Mart,47,C
Aylik,Ekim,63,C
Gunluk,Eylul,44,C
Gunluk,Eylul,64,C
Yillik,Ekim,38,C
Yillik,Agustos,58,C
Aylik,Aralik,36,B
Aylik,Nisan,65,C
Aylik,Mayis,33,B
Yillik,Ocak,63,C
Yillik,Ekim,37,C
Yillik,Subat,62,C
Yillik,Mayis,27,C
Aylik,Eylul,20,C
Gunluk,Subat,55,C
Gunluk,Agustos,55,C
Aylik,Temmuz,66,C
Gunluk,Mart,36,C
Yillik,Ekim,29,C
Aylik,Mart,41,B
Gunluk,Temmuz,48,C
Yillik,Ocak,38,C
Gunluk,Temmuz,55,C
Aylik,Temmuz,32,B
Gunluk,Nisan,42,C
Aylik,Temmuz,55,C
Yillik,Mayis,21,C
Aylik,Subat,38,B
Aylik,Agustos,22,C
Gunluk,Kasim,29,A
Yillik,Kasim,41,C
Gunluk,Temmuz,29,A
Gunluk,Haziran,24,A
Gunluk,Aralik,60,C
Yillik,Mayis,19,C
Yillik,Haziran,29,C
Aylik,Haziran,39,B
Aylik,Agustos,54,C
Aylik,Agustos,27,C
Gunluk,Temmuz,62,C
Gunluk,Ekim,40,C
Aylik,Kasim,34,B
Yillik,Haziran,31,C
Gunluk,Kasim,58,C
Gunluk,Ekim,23,A
Aylik,Temmuz,20,C
Gunluk,Aralik,38,C
Aylik,Mart,59,C
Aylik,Nisan,18,C
Aylik,Temmuz,56,C
Aylik,Mayis,50,C
Yillik,Eylul,25,C
Aylik,Ekim,42,B
Yillik,Agustos,57,C
Yillik,Mayis,33,C
Gunluk,Subat,51,C
Aylik,Haziran,26,C
Gunluk,Agustos,18,A
Yillik,Kasim,60,C
Aylik,Ekim,30,B
Aylik,Mayis,51,C
Yillik,Nisan,49,C
Yillik,Temmuz,35,C
Gunluk,Temmuz,36,C
Yillik,Nisan,34,C
Aylik,Eylul,63,C
Yillik,Mayis,42,C
Yillik,Agustos,31,C
Yillik,Aralik,52,C
Yillik,Temmuz,35,C
Yillik,Temmuz,40,C
Yillik,Subat,63,C
Gunluk,Aralik,65,C
Aylik,Ekim,37,B
Gunluk,Ekim,63,C
Yillik,Eylul,56,C
Aylik,Mayis,44,B
Yillik,Agustos,40,C
Yillik,Mayis,31,C
Aylik,Aralik,18,C
Yillik,Ocak,39,C
Aylik,Nisan,50,C
Aylik,Ocak,35,B
Gunluk,Kasim,48,C
Yillik,Haziran,43,C
Aylik,Aralik,35,B
Gunluk,Mayis,40,C
Gunluk,Temmuz,43,C
Gunluk,Mart,61,C
Aylik,Aralik,55,C
Yillik,Ekim,66,C
Gunluk,Aralik,23,A
Aylik,Ocak,53,C
Aylik,Kasim,35,B
Aylik,Temmuz,55,C
Gunluk,Agustos,38,C
Aylik,Eylul,19,C
Yillik,Aralik,51,C
Gunluk,Eylul,22,A
Gunluk,Aralik,41,C
Gunluk,Nisan,41,C
Gunluk,Ekim,31,C
Gunluk,Ekim,43,C
Yillik,Mart,58,C
Yillik,Agustos,26,C
Yillik,Subat,21,C
Gunluk,Nisan,59,C
Aylik,Temmuz,33,B
Gunluk,Haziran,31,C
Gunluk,Temmuz,49,C
Aylik,Temmuz,46,B
Gunluk,Aralik,23,A
Gunluk,Nisan,47,C
Aylik,Nisan,65,C
Yillik,Mart,45,C
Yillik,Agustos,22,C
Aylik,Subat,59,C
Yillik,Mayis,20,C
Yillik,Eylul,28,C
Yillik,Eylul,31,C
Yillik,Eylul,21,C
Yillik,Kasim,54,C
Yillik,Subat,36,C
Gunluk,Subat,23,A
Aylik,Eylul,49,B
Gunluk,Mayis,38,C
Gunluk,Aralik,30,C
Yillik,Ocak,30,C
Gunluk,Nisan,50,C
Yillik,Eylul,22,C
Aylik,Aralik,63,C
Aylik,Subat,55,C
Gunluk,Kasim,32,C
Yillik,Eylul,61,C
Yillik,Temmuz,24,C
Gunluk,Nisan,38,C
Gunluk,Ocak,25,A
Gunluk,Agustos,54,C
Yillik,Agustos,58,C
Yillik,Haziran,27,C
Gunluk,Kasim,31,C
Gunluk,Nisan,42,C
Yillik,Aralik,36,C
Gunluk,Ocak,30,C
Aylik,Nisan,65,C
Aylik,Agustos,51,C
Yillik,Kasim,49,C
Aylik,Subat,59,C
Gunluk,Kasim,19,A
Gunluk,Aralik,49,C
Aylik,Kasim,57,C
Aylik,Nisan,41,B
Aylik,Subat,40,B
Aylik,Eylul,18,C
Aylik,Haziran,53,C
Aylik,Ekim,38,B
Aylik,Agustos,48,B
Gunluk,Aralik,22,A
Yillik,Aralik,58,C
Aylik,Haziran,55,C
Gunluk,Temmuz,59,C
Yillik,Aralik,61,C
Aylik,Kasim,62,C
Yillik,Ocak,41,C
Aylik,Aralik,64,C
Yillik,Mart,27,C
Yillik,Agustos,37,C
Aylik,Nisan,56,C
Aylik,Eylul,43,B
Aylik,Ekim,62,C
Gunluk,Mart,25,A
Gunluk,Subat,60,C
Yillik,Temmuz,66,C
Aylik,Aralik,24,C
Aylik,Mart,27,C
Aylik,Mayis,42,B
Yillik,Mayis,49,C
Aylik,Eylul,61,C
Aylik,Agustos,30,B
Aylik,Temmuz,53,C
Aylik,Nisan,48,B
Gunluk,Agustos,60,C
Aylik,Subat,67,C
Aylik,Agustos,50,C
Aylik,Mart,54,C
Gunluk,Temmuz,22,A
Gunluk,Temmuz,67,C
Aylik,Eylul,28,C
Aylik,Subat,51,C
Aylik,Agustos,44,B
Gunluk,Ocak,55,C
Aylik,Aralik,33,B
Yillik,Agustos,26,C
Yillik,Eylul,21,C
Yillik,Mayis,58,C
Aylik,Temmuz,40,B
Yillik,Agustos,66,C
Gunluk,Mayis,30,C
Yillik,Aralik,36,C
Yillik,Aralik,32,C
Yillik,Temmuz,59,C
Aylik,Mayis,46,B
Gunluk,Mayis,61,C
Gunluk,Mart,66,C
Gunluk,Kasim,48,C
Aylik,Subat,21,C
